0.928798	0.928798	
1.349660	1.349660	
1.901134	1.901134	
2.496145	2.496145	
3.047619	3.047619	
3.628118	3.628118	
4.165079	4.165079	
4.789116	4.789116	
5.326077	5.326077	
5.921088	5.921088	
6.458050	6.458050	
6.980499	6.980499	
7.590023	7.590023	
8.214059	8.214059	
8.809070	8.809070	
9.433107	9.433107	
10.042630	10.042630	
10.637642	10.637642	
11.189116	11.189116	
11.769615	11.769615	
12.350113	12.350113	
12.872562	12.872562	
13.438549	13.438549	
14.004535	14.004535	
14.614059	14.614059	
15.223583	15.223583	
15.833107	15.833107	
16.399093	16.399093	
17.008617	17.008617	
17.618141	17.618141	
18.198639	18.198639	
18.808163	18.808163	
19.359637	19.359637	
19.998186	19.998186	
20.564172	20.564172	
21.159184	21.159184	
21.739683	21.739683	
22.276644	22.276644	
22.828118	22.828118	
23.423129	23.423129	
23.974603	23.974603	
24.540590	24.540590	
25.150113	25.150113	
25.730612	25.730612	
26.325624	26.325624	
26.906122	26.906122	
27.530159	27.530159	
28.081633	28.081633	
28.676644	28.676644	
29.271655	29.271655	
29.881179	29.881179	
30.432653	30.432653	
31.013152	31.013152	
31.637188	31.637188	
32.159637	32.159637	
32.798186	32.798186	
33.407710	33.407710	
33.988209	33.988209	
34.496145	34.496145	
35.091156	35.091156	
35.686168	35.686168	
36.237642	36.237642	
36.789116	36.789116	
37.326077	37.326077	
37.921088	37.921088	
38.516100	38.516100	
39.125624	39.125624	
39.720635	39.720635	
40.286621	40.286621	
40.852608	40.852608	
41.476644	41.476644	
42.057143	42.057143	
42.608617	42.608617	
43.218141	43.218141	
43.769615	43.769615	
44.408163	44.408163	
45.003175	45.003175	
45.598186	45.598186	
46.149660	46.149660	
46.715646	46.715646	
47.296145	47.296145	
47.833107	47.833107	
48.355556	48.355556	
48.936054	48.936054	
49.545578	49.545578	
50.126077	50.126077	
50.706576	50.706576	
51.287075	51.287075	
51.838549	51.838549	
52.419048	52.419048	
52.956009	52.956009	
53.551020	53.551020	
54.102494	54.102494	
54.697506	54.697506	
55.292517	55.292517	
55.829478	55.829478	
56.395465	56.395465	
56.946939	56.946939	
57.498413	57.498413	
58.107937	58.107937	
58.717460	58.717460	
59.268934	59.268934	
59.878458	59.878458	
60.458957	60.458957	
61.039456	61.039456	
61.605442	61.605442	
62.200454	62.200454	
62.780952	62.780952	
63.375964	63.375964	
63.941950	63.941950	
64.507937	64.507937	
65.088435	65.088435	
65.610884	65.610884	
66.191383	66.191383	
66.815420	66.815420	
67.352381	67.352381	
67.976417	67.976417	
68.571429	68.571429	
69.137415	69.137415	
69.717914	69.717914	
70.283900	70.283900	
70.820862	70.820862	
71.372336	71.372336	
71.967347	71.967347	
72.576871	72.576871	
73.157370	73.157370	
73.708844	73.708844	
74.507029	74.507029	
75.029478	75.029478	
75.508390	75.508390	
76.059864	76.059864	
