1.320635	1.320635	
1.872109	1.872109	
2.438095	2.438095	
3.018594	3.018594	
3.657143	3.657143	
4.237642	4.237642	
4.832653	4.832653	
5.471202	5.471202	
6.066213	6.066213	
6.559637	6.559637	
7.198186	7.198186	
7.807710	7.807710	
8.359184	8.359184	
9.012245	9.012245	
9.650794	9.650794	
10.260317	10.260317	
11.029478	11.029478	
11.609977	11.609977	
12.219501	12.219501	
12.945125	12.945125	
13.598186	13.598186	
14.149660	14.149660	
14.831746	14.831746	
15.455782	15.455782	
16.021769	16.021769	
16.660317	16.660317	
17.313379	17.313379	
17.951927	17.951927	
18.604989	18.604989	
19.258050	19.258050	
19.882086	19.882086	
20.491610	20.491610	
21.130159	21.130159	
21.768707	21.768707	
22.378231	22.378231	
23.016780	23.016780	
23.669841	23.669841	
24.308390	24.308390	
24.990476	24.990476	
25.629025	25.629025	
26.253061	26.253061	
26.877098	26.877098	
27.457596	27.457596	
28.139683	28.139683	
28.792744	28.792744	
29.445805	29.445805	
30.055329	30.055329	
30.693878	30.693878	
31.361451	31.361451	
32.058050	32.058050	
32.725624	32.725624	
33.436735	33.436735	
34.046259	34.046259	
34.597732	34.597732	
35.250794	35.250794	
35.903855	35.903855	
36.571429	36.571429	
37.209977	37.209977	
37.877551	37.877551	
38.516100	38.516100	
39.183673	39.183673	
39.836735	39.836735	
40.504308	40.504308	
41.128345	41.128345	
41.824943	41.824943	
42.478005	42.478005	
43.116553	43.116553	
43.755102	43.755102	
44.408163	44.408163	
45.075737	45.075737	
45.714286	45.714286	
46.338322	46.338322	
47.063946	47.063946	
47.547163	47.547163	
48.200224	48.200224	
48.896823	48.896823	
49.549884	49.549884	
50.173921	50.173921	
50.826982	50.826982	
51.480043	51.480043	
52.118592	52.118592	
52.757141	52.757141	
53.439227	53.439227	
54.121313	54.121313	
54.759862	54.759862	
55.427435	55.427435	
56.124034	56.124034	
56.733558	56.733558	
57.372107	57.372107	
58.054193	58.054193	
58.707254	58.707254	
59.360315	59.360315	
60.027889	60.027889	
60.651925	60.651925	
61.319499	61.319499	
62.001585	62.001585	
62.625621	62.625621	
63.278683	63.278683	
64.018819	64.018819	
64.700905	64.700905	
65.353966	65.353966	
66.036052	66.036052	
66.689113	66.689113	
67.356687	67.356687	
68.009748	68.009748	
68.677322	68.677322	
69.388433	69.388433	
70.041494	70.041494	
70.709068	70.709068	
