1.581859	1.581859	
2.118821	2.118821	
2.844444	2.844444	
3.279819	3.279819	
3.758730	3.758730	
4.165079	4.165079	
4.673016	4.673016	
5.239002	5.239002	
5.717914	5.717914	
6.167800	6.167800	
6.646712	6.646712	
7.038549	7.038549	
7.488435	7.488435	
7.981859	7.981859	
8.489796	8.489796	
9.128345	9.128345	
9.607256	9.607256	
10.057143	10.057143	
10.492517	10.492517	
10.956916	10.956916	
11.479365	11.479365	
11.900227	11.900227	
12.321088	12.321088	
12.727438	12.727438	
13.148299	13.148299	
13.656236	13.656236	
14.149660	14.149660	
14.628571	14.628571	
15.020408	15.020408	
15.426757	15.426757	
15.847619	15.847619	
16.370068	16.370068	
16.848980	16.848980	
17.298866	17.298866	
17.719728	17.719728	
18.140590	18.140590	
18.677551	18.677551	
19.185488	19.185488	
19.853061	19.853061	
20.317460	20.317460	
20.839909	20.839909	
21.405896	21.405896	
22.029932	22.029932	
22.639456	22.639456	
23.118367	23.118367	
23.553741	23.553741	
23.989116	23.989116	
24.439002	24.439002	
24.932426	24.932426	
25.541950	25.541950	
26.107937	26.107937	
26.659410	26.659410	
27.167347	27.167347	
27.704308	27.704308	
28.342857	28.342857	
28.894331	28.894331	
29.503855	29.503855	
29.924717	29.924717	
30.331066	30.331066	
30.737415	30.737415	
31.216327	31.216327	
31.666213	31.666213	
32.145125	32.145125	
32.595011	32.595011	
32.986848	32.986848	
33.378685	33.378685	
33.973696	33.973696	
34.510658	34.510658	
35.004082	35.004082	
35.439456	35.439456	
35.918367	35.918367	
36.368254	36.368254	
36.818141	36.818141	
37.326077	37.326077	
37.775964	37.775964	
38.196825	38.196825	
38.704762	38.704762	
39.894785	39.894785	
40.431746	40.431746	
40.925170	40.925170	
41.360544	41.360544	
41.795918	41.795918	
42.216780	42.216780	
42.637642	42.637642	
43.145578	43.145578	
43.697052	43.697052	
44.379138	44.379138	
44.843537	44.843537	
45.409524	45.409524	
46.193197	46.193197	
47.209070	47.209070	
47.949206	47.949206	
48.486168	48.486168	
