2.452608	2.452608	
3.120181	3.120181	
3.802268	3.802268	
4.440816	4.440816	
5.079365	5.079365	
5.688889	5.688889	
6.400000	6.400000	
7.024036	7.024036	
7.619048	7.619048	
8.243084	8.243084	
8.896145	8.896145	
9.549206	9.549206	
10.158730	10.158730	
10.840816	10.840816	
11.537415	11.537415	
12.204989	12.204989	
12.829025	12.829025	
13.467574	13.467574	
14.077098	14.077098	
14.715646	14.715646	
15.368707	15.368707	
16.007256	16.007256	
16.616780	16.616780	
17.298866	17.298866	
17.908390	17.908390	
18.619501	18.619501	
19.243537	19.243537	
19.867574	19.867574	
20.491610	20.491610	
21.159184	21.159184	
21.783220	21.783220	
22.436281	22.436281	
23.045805	23.045805	
23.698866	23.698866	
24.322902	24.322902	
24.946939	24.946939	
25.527438	25.527438	
26.195011	26.195011	
26.848073	26.848073	
27.486621	27.486621	
28.139683	28.139683	
28.807256	28.807256	
29.445805	29.445805	
30.098866	30.098866	
30.766440	30.766440	
31.390476	31.390476	
31.985488	31.985488	
32.609524	32.609524	
33.219048	33.219048	
33.886621	33.886621	
34.554195	34.554195	
35.221769	35.221769	
35.845805	35.845805	
36.484354	36.484354	
37.108390	37.108390	
37.732426	37.732426	
38.370975	38.370975	
38.936961	38.936961	
39.546485	39.546485	
40.156009	40.156009	
40.765533	40.765533	
41.346032	41.346032	
41.999093	41.999093	
42.594104	42.594104	
43.203628	43.203628	
43.856689	43.856689	
44.451701	44.451701	
45.075737	45.075737	
45.714286	45.714286	
46.294785	46.294785	
46.933333	46.933333	
47.513832	47.513832	
48.094331	48.094331	
48.674830	48.674830	
49.255329	49.255329	
49.850340	49.850340	
50.474376	50.474376	
51.083900	51.083900	
51.693424	51.693424	
52.331973	52.331973	
52.926984	52.926984	
53.536508	53.536508	
54.117007	54.117007	
54.755556	54.755556	
55.365079	55.365079	
55.989116	55.989116	
56.613152	56.613152	
57.208163	57.208163	
57.817687	57.817687	
58.427211	58.427211	
59.036735	59.036735	
59.602721	59.602721	
60.212245	60.212245	
60.850794	60.850794	
61.489342	61.489342	
62.069841	62.069841	
62.693878	62.693878	
63.288889	63.288889	
63.912925	63.912925	
64.493424	64.493424	
65.117460	65.117460	
65.756009	65.756009	
66.438095	66.438095	
67.018594	67.018594	
67.657143	67.657143	
68.266667	68.266667	
68.832653	68.832653	
69.442177	69.442177	
